%time,field.header.seq,field.header.stamp,field.header.frame_id,field.height,field.width,field.distortion_model,field.D0,field.D1,field.D2,field.D3,field.K0,field.K1,field.K2,field.K3,field.K4,field.K5,field.K6,field.K7,field.K8,field.R0,field.R1,field.R2,field.R3,field.R4,field.R5,field.R6,field.R7,field.R8,field.P0,field.P1,field.P2,field.P3,field.P4,field.P5,field.P6,field.P7,field.P8,field.P9,field.P10,field.P11,field.binning_x,field.binning_y,field.roi.x_offset,field.roi.y_offset,field.roi.height,field.roi.width,field.roi.do_rectify
70022260000,259,70022260000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
70185460000,260,70185460000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
70295339999,261,70295339999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
70399829999,262,70399829999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
70529520000,263,70529520000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
70616100000,264,70616100000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
70720860000,265,70720860000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
70813900000,266,70813900000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
70949240000,267,70949240000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
71057130000,268,71057130000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
71161649999,269,71161649999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
71297229999,270,71297229999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
71382419999,271,71382419999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
71499380000,272,71499380000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
71632099999,273,71632099999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
71732990000,274,71732990000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
71823999999,275,71823999999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
71938389999,276,71938389999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
72087500000,277,72087500000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
72179259999,278,72179259999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
72323909999,279,72323909999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
72397940000,280,72397940000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
72541700000,281,72541700000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
72632400000,282,72632400000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
72776790000,283,72776790000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
72895330000,284,72895330000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
72996440000,285,72996440000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
73063259999,286,73063259999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
73159450000,287,73159450000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
73270709999,288,73270709999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
73432249999,289,73432249999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
73514290000,290,73514290000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
73615549999,291,73615549999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
73728790000,292,73728790000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
73834469999,293,73834469999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
73985259999,294,73985259999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
74123029999,295,74123029999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
74227360000,296,74227360000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
74316320000,297,74316320000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
74419079999,298,74419079999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
74565380000,299,74565380000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
74653469999,300,74653469999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
74753780000,301,74753780000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
74857060000,302,74857060000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
75001210000,303,75001210000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
75084190000,304,75084190000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
75182959999,305,75182959999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
75317819999,306,75317819999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
75434880000,307,75434880000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
75516880000,308,75516880000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
75630870000,309,75630870000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
75752690000,310,75752690000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
75867580000,311,75867580000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
75939170000,312,75939170000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
76040149999,313,76040149999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
76156819999,314,76156819999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
76271450000,315,76271450000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
76390969999,316,76390969999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
76537379999,317,76537379999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
76636949999,318,76636949999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
76746060000,319,76746060000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
76820109999,320,76820109999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
76922399999,321,76922399999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
77066429999,322,77066429999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
77144540000,323,77144540000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
77255719999,324,77255719999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
77395120000,325,77395120000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
77516199999,326,77516199999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
77650279999,327,77650279999,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
77765600000,328,77765600000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
77840810000,329,77840810000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
77961140000,330,77961140000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
78041210000,331,78041210000,left_cam,480,720,radial-tangential,0.0,0.0,0.0,0.0,415.692193817,0.0,360.0,0.0,415.692193817,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,415.692193817,0.0,360.0,0.0,0.0,415.692193817,240.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
